scenario,diet_id,diet_group,combo,solved
serving_balance,synth_2500_high_protein,synthetic,full_day,True
serving_balance,synth_2500_high_protein,synthetic,lunch_snack_dinner,True
serving_balance,synth_2500_high_protein,synthetic,lunch_dinner,True
serving_balance,synth_2500_high_protein,synthetic,lunch_only,False
serving_balance,synth_2500_high_protein,synthetic,dinner_only,False
serving_balance,synth_2500_high_protein,synthetic,lunch_snack,False
serving_balance,synth_2500_extremely_high_protein,synthetic,full_day,True
serving_balance,synth_2500_extremely_high_protein,synthetic,lunch_snack_dinner,True
serving_balance,synth_2500_extremely_high_protein,synthetic,lunch_dinner,True
serving_balance,synth_2500_extremely_high_protein,synthetic,lunch_only,False
serving_balance,synth_2500_extremely_high_protein,synthetic,dinner_only,False
serving_balance,synth_2500_extremely_high_protein,synthetic,lunch_snack,False
serving_balance,synth_2500_low_fat,synthetic,full_day,False
serving_balance,synth_2500_low_fat,synthetic,lunch_snack_dinner,False
serving_balance,synth_2500_low_fat,synthetic,lunch_dinner,False
serving_balance,synth_2500_low_fat,synthetic,lunch_only,False
serving_balance,synth_2500_low_fat,synthetic,dinner_only,False
serving_balance,synth_2500_low_fat,synthetic,lunch_snack,False
serving_balance,synth_2500_extremely_low_fat,synthetic,full_day,False
serving_balance,synth_2500_extremely_low_fat,synthetic,lunch_snack_dinner,False
serving_balance,synth_2500_extremely_low_fat,synthetic,lunch_dinner,False
serving_balance,synth_2500_extremely_low_fat,synthetic,lunch_only,False
serving_balance,synth_2500_extremely_low_fat,synthetic,dinner_only,False
serving_balance,synth_2500_extremely_low_fat,synthetic,lunch_snack,False
serving_balance,synth_2500_high_fat,synthetic,full_day,True
serving_balance,synth_2500_high_fat,synthetic,lunch_snack_dinner,True
serving_balance,synth_2500_high_fat,synthetic,lunch_dinner,True
serving_balance,synth_2500_high_fat,synthetic,lunch_only,False
serving_balance,synth_2500_high_fat,synthetic,dinner_only,True
serving_balance,synth_2500_high_fat,synthetic,lunch_snack,False
serving_balance,synth_2500_extremely_high_fat,synthetic,full_day,False
serving_balance,synth_2500_extremely_high_fat,synthetic,lunch_snack_dinner,False
serving_balance,synth_2500_extremely_high_fat,synthetic,lunch_dinner,False
serving_balance,synth_2500_extremely_high_fat,synthetic,lunch_only,False
serving_balance,synth_2500_extremely_high_fat,synthetic,dinner_only,False
serving_balance,synth_2500_extremely_high_fat,synthetic,lunch_snack,False
serving_balance,synth_2500_low_carbs,synthetic,full_day,True
serving_balance,synth_2500_low_carbs,synthetic,lunch_snack_dinner,True
serving_balance,synth_2500_low_carbs,synthetic,lunch_dinner,True
serving_balance,synth_2500_low_carbs,synthetic,lunch_only,False
serving_balance,synth_2500_low_carbs,synthetic,dinner_only,True
serving_balance,synth_2500_low_carbs,synthetic,lunch_snack,False
serving_balance,synth_2500_extremely_low_carbs,synthetic,full_day,True
serving_balance,synth_2500_extremely_low_carbs,synthetic,lunch_snack_dinner,True
serving_balance,synth_2500_extremely_low_carbs,synthetic,lunch_dinner,True
serving_balance,synth_2500_extremely_low_carbs,synthetic,lunch_only,False
serving_balance,synth_2500_extremely_low_carbs,synthetic,dinner_only,False
serving_balance,synth_2500_extremely_low_carbs,synthetic,lunch_snack,False
serving_balance,synth_2500_high_carbs,synthetic,full_day,True
serving_balance,synth_2500_high_carbs,synthetic,lunch_snack_dinner,False
serving_balance,synth_2500_high_carbs,synthetic,lunch_dinner,False
serving_balance,synth_2500_high_carbs,synthetic,lunch_only,False
serving_balance,synth_2500_high_carbs,synthetic,dinner_only,False
serving_balance,synth_2500_high_carbs,synthetic,lunch_snack,False
serving_balance,synth_2500_extremely_high_carbs,synthetic,full_day,False
serving_balance,synth_2500_extremely_high_carbs,synthetic,lunch_snack_dinner,False
serving_balance,synth_2500_extremely_high_carbs,synthetic,lunch_dinner,False
serving_balance,synth_2500_extremely_high_carbs,synthetic,lunch_only,False
serving_balance,synth_2500_extremely_high_carbs,synthetic,dinner_only,False
serving_balance,synth_2500_extremely_high_carbs,synthetic,lunch_snack,False
serving_balance,synth_3000_balanced,synthetic,full_day,True
serving_balance,synth_3000_balanced,synthetic,lunch_snack_dinner,True
serving_balance,synth_3000_balanced,synthetic,lunch_dinner,False
serving_balance,synth_3000_balanced,synthetic,lunch_only,False
serving_balance,synth_3000_balanced,synthetic,dinner_only,False
serving_balance,synth_3000_balanced,synthetic,lunch_snack,False
serving_balance,synth_3000_low_protein,synthetic,full_day,True
serving_balance,synth_3000_low_protein,synthetic,lunch_snack_dinner,False
serving_balance,synth_3000_low_protein,synthetic,lunch_dinner,False
serving_balance,synth_3000_low_protein,synthetic,lunch_only,False
serving_balance,synth_3000_low_protein,synthetic,dinner_only,False
serving_balance,synth_3000_low_protein,synthetic,lunch_snack,False
serving_balance,synth_3000_extremely_low_protein,synthetic,full_day,False
serving_balance,synth_3000_extremely_low_protein,synthetic,lunch_snack_dinner,False
serving_balance,synth_3000_extremely_low_protein,synthetic,lunch_dinner,False
serving_balance,synth_3000_extremely_low_protein,synthetic,lunch_only,False
serving_balance,synth_3000_extremely_low_protein,synthetic,dinner_only,False
serving_balance,synth_3000_extremely_low_protein,synthetic,lunch_snack,False
serving_balance,synth_3000_high_protein,synthetic,full_day,True
serving_balance,synth_3000_high_protein,synthetic,lunch_snack_dinner,True
serving_balance,synth_3000_high_protein,synthetic,lunch_dinner,False
serving_balance,synth_3000_high_protein,synthetic,lunch_only,False
serving_balance,synth_3000_high_protein,synthetic,dinner_only,False
serving_balance,synth_3000_high_protein,synthetic,lunch_snack,False
serving_balance,synth_3000_extremely_high_protein,synthetic,full_day,True
serving_balance,synth_3000_extremely_high_protein,synthetic,lunch_snack_dinner,True
serving_balance,synth_3000_extremely_high_protein,synthetic,lunch_dinner,True
serving_balance,synth_3000_extremely_high_protein,synthetic,lunch_only,False
serving_balance,synth_3000_extremely_high_protein,synthetic,dinner_only,False
serving_balance,synth_3000_extremely_high_protein,synthetic,lunch_snack,False
serving_balance,synth_3000_low_fat,synthetic,full_day,False
serving_balance,synth_3000_low_fat,synthetic,lunch_snack_dinner,False
serving_balance,synth_3000_low_fat,synthetic,lunch_dinner,False
serving_balance,synth_3000_low_fat,synthetic,lunch_only,False
serving_balance,synth_3000_low_fat,synthetic,dinner_only,False
serving_balance,synth_3000_low_fat,synthetic,lunch_snack,False
serving_balance,synth_3000_extremely_low_fat,synthetic,full_day,False
serving_balance,synth_3000_extremely_low_fat,synthetic,lunch_snack_dinner,False
serving_balance,synth_3000_extremely_low_fat,synthetic,lunch_dinner,False
serving_balance,synth_3000_extremely_low_fat,synthetic,lunch_only,False
serving_balance,synth_3000_extremely_low_fat,synthetic,dinner_only,False
serving_balance,synth_3000_extremely_low_fat,synthetic,lunch_snack,False
serving_balance,synth_3000_high_fat,synthetic,full_day,True
serving_balance,synth_3000_high_fat,synthetic,lunch_snack_dinner,True
serving_balance,synth_3000_high_fat,synthetic,lunch_dinner,False
serving_balance,synth_3000_high_fat,synthetic,lunch_only,False
serving_balance,synth_3000_high_fat,synthetic,dinner_only,True
serving_balance,synth_3000_high_fat,synthetic,lunch_snack,False
serving_balance,synth_3000_extremely_high_fat,synthetic,full_day,False
serving_balance,synth_3000_extremely_high_fat,synthetic,lunch_snack_dinner,False
serving_balance,synth_3000_extremely_high_fat,synthetic,lunch_dinner,False
serving_balance,synth_3000_extremely_high_fat,synthetic,lunch_only,False
serving_balance,synth_3000_extremely_high_fat,synthetic,dinner_only,False
serving_balance,synth_3000_extremely_high_fat,synthetic,lunch_snack,False
serving_balance,synth_3000_low_carbs,synthetic,full_day,True
serving_balance,synth_3000_low_carbs,synthetic,lunch_snack_dinner,True
serving_balance,synth_3000_low_carbs,synthetic,lunch_dinner,True
serving_balance,synth_3000_low_carbs,synthetic,lunch_only,False
serving_balance,synth_3000_low_carbs,synthetic,dinner_only,True
serving_balance,synth_3000_low_carbs,synthetic,lunch_snack,False
serving_balance,synth_3000_extremely_low_carbs,synthetic,full_day,True
serving_balance,synth_3000_extremely_low_carbs,synthetic,lunch_snack_dinner,True
serving_balance,synth_3000_extremely_low_carbs,synthetic,lunch_dinner,True
serving_balance,synth_3000_extremely_low_carbs,synthetic,lunch_only,False
serving_balance,synth_3000_extremely_low_carbs,synthetic,dinner_only,False
serving_balance,synth_3000_extremely_low_carbs,synthetic,lunch_snack,False
serving_balance,synth_3000_high_carbs,synthetic,full_day,False
serving_balance,synth_3000_high_carbs,synthetic,lunch_snack_dinner,False
serving_balance,synth_3000_high_carbs,synthetic,lunch_dinner,False
serving_balance,synth_3000_high_carbs,synthetic,lunch_only,False
serving_balance,synth_3000_high_carbs,synthetic,dinner_only,False
serving_balance,synth_3000_high_carbs,synthetic,lunch_snack,False
serving_balance,synth_3000_extremely_high_carbs,synthetic,full_day,False
serving_balance,synth_3000_extremely_high_carbs,synthetic,lunch_snack_dinner,False
serving_balance,synth_3000_extremely_high_carbs,synthetic,lunch_dinner,False
serving_balance,synth_3000_extremely_high_carbs,synthetic,lunch_only,False
serving_balance,synth_3000_extremely_high_carbs,synthetic,dinner_only,False
serving_balance,synth_3000_extremely_high_carbs,synthetic,lunch_snack,False
serving_balance,synth_3500_balanced,synthetic,full_day,True
serving_balance,synth_3500_balanced,synthetic,lunch_snack_dinner,False
serving_balance,synth_3500_balanced,synthetic,lunch_dinner,False
serving_balance,synth_3500_balanced,synthetic,lunch_only,False
serving_balance,synth_3500_balanced,synthetic,dinner_only,False
serving_balance,synth_3500_balanced,synthetic,lunch_snack,False
serving_balance,synth_3500_low_protein,synthetic,full_day,False
serving_balance,synth_3500_low_protein,synthetic,lunch_snack_dinner,False
serving_balance,synth_3500_low_protein,synthetic,lunch_dinner,False
serving_balance,synth_3500_low_protein,synthetic,lunch_only,False
serving_balance,synth_3500_low_protein,synthetic,dinner_only,False
serving_balance,synth_3500_low_protein,synthetic,lunch_snack,False
serving_balance,synth_3500_extremely_low_protein,synthetic,full_day,False
serving_balance,synth_3500_extremely_low_protein,synthetic,lunch_snack_dinner,False
serving_balance,synth_3500_extremely_low_protein,synthetic,lunch_dinner,False
serving_balance,synth_3500_extremely_low_protein,synthetic,lunch_only,False
serving_balance,synth_3500_extremely_low_protein,synthetic,dinner_only,False
serving_balance,synth_3500_extremely_low_protein,synthetic,lunch_snack,False
serving_balance,synth_3500_high_protein,synthetic,full_day,True
serving_balance,synth_3500_high_protein,synthetic,lunch_snack_dinner,False
serving_balance,synth_3500_high_protein,synthetic,lunch_dinner,False
serving_balance,synth_3500_high_protein,synthetic,lunch_only,False
serving_balance,synth_3500_high_protein,synthetic,dinner_only,False
serving_balance,synth_3500_high_protein,synthetic,lunch_snack,False
serving_balance,synth_3500_extremely_high_protein,synthetic,full_day,True
serving_balance,synth_3500_extremely_high_protein,synthetic,lunch_snack_dinner,True
serving_balance,synth_3500_extremely_high_protein,synthetic,lunch_dinner,False
serving_balance,synth_3500_extremely_high_protein,synthetic,lunch_only,False
serving_balance,synth_3500_extremely_high_protein,synthetic,dinner_only,False
serving_balance,synth_3500_extremely_high_protein,synthetic,lunch_snack,True
serving_balance,synth_3500_low_fat,synthetic,full_day,False
serving_balance,synth_3500_low_fat,synthetic,lunch_snack_dinner,False
serving_balance,synth_3500_low_fat,synthetic,lunch_dinner,False
serving_balance,synth_3500_low_fat,synthetic,lunch_only,False
serving_balance,synth_3500_low_fat,synthetic,dinner_only,False
serving_balance,synth_3500_low_fat,synthetic,lunch_snack,False
serving_balance,synth_3500_extremely_low_fat,synthetic,full_day,False
serving_balance,synth_3500_extremely_low_fat,synthetic,lunch_snack_dinner,False
serving_balance,synth_3500_extremely_low_fat,synthetic,lunch_dinner,False
serving_balance,synth_3500_extremely_low_fat,synthetic,lunch_only,False
serving_balance,synth_3500_extremely_low_fat,synthetic,dinner_only,False
serving_balance,synth_3500_extremely_low_fat,synthetic,lunch_snack,False
serving_balance,synth_3500_high_fat,synthetic,full_day,True
serving_balance,synth_3500_high_fat,synthetic,lunch_snack_dinner,True
serving_balance,synth_3500_high_fat,synthetic,lunch_dinner,False
serving_balance,synth_3500_high_fat,synthetic,lunch_only,False
serving_balance,synth_3500_high_fat,synthetic,dinner_only,True
serving_balance,synth_3500_high_fat,synthetic,lunch_snack,False
serving_balance,synth_3500_extremely_high_fat,synthetic,full_day,False
serving_balance,synth_3500_extremely_high_fat,synthetic,lunch_snack_dinner,False
serving_balance,synth_3500_extremely_high_fat,synthetic,lunch_dinner,False
serving_balance,synth_3500_extremely_high_fat,synthetic,lunch_only,False
serving_balance,synth_3500_extremely_high_fat,synthetic,dinner_only,False
serving_balance,synth_3500_extremely_high_fat,synthetic,lunch_snack,False
serving_balance,synth_3500_low_carbs,synthetic,full_day,True
serving_balance,synth_3500_low_carbs,synthetic,lunch_snack_dinner,True
serving_balance,synth_3500_low_carbs,synthetic,lunch_dinner,True
serving_balance,synth_3500_low_carbs,synthetic,lunch_only,False
serving_balance,synth_3500_low_carbs,synthetic,dinner_only,True
serving_balance,synth_3500_low_carbs,synthetic,lunch_snack,True
serving_balance,synth_3500_extremely_low_carbs,synthetic,full_day,True
serving_balance,synth_3500_extremely_low_carbs,synthetic,lunch_snack_dinner,True
serving_balance,synth_3500_extremely_low_carbs,synthetic,lunch_dinner,False
serving_balance,synth_3500_extremely_low_carbs,synthetic,lunch_only,False
serving_balance,synth_3500_extremely_low_carbs,synthetic,dinner_only,False
serving_balance,synth_3500_extremely_low_carbs,synthetic,lunch_snack,False
serving_balance,synth_3500_high_carbs,synthetic,full_day,False
serving_balance,synth_3500_high_carbs,synthetic,lunch_snack_dinner,False
serving_balance,synth_3500_high_carbs,synthetic,lunch_dinner,False
serving_balance,synth_3500_high_carbs,synthetic,lunch_only,False
serving_balance,synth_3500_high_carbs,synthetic,dinner_only,False
serving_balance,synth_3500_high_carbs,synthetic,lunch_snack,False
serving_balance,synth_3500_extremely_high_carbs,synthetic,full_day,False
serving_balance,synth_3500_extremely_high_carbs,synthetic,lunch_snack_dinner,False
serving_balance,synth_3500_extremely_high_carbs,synthetic,lunch_dinner,False
serving_balance,synth_3500_extremely_high_carbs,synthetic,lunch_only,False
serving_balance,synth_3500_extremely_high_carbs,synthetic,dinner_only,False
serving_balance,synth_3500_extremely_high_carbs,synthetic,lunch_snack,False
max_serving_5x,person_1,real,full_day,True
max_serving_5x,person_1,real,lunch_snack_dinner,False
max_serving_5x,person_1,real,lunch_dinner,False
max_serving_5x,person_1,real,lunch_only,True
max_serving_5x,person_1,real,dinner_only,False
max_serving_5x,person_1,real,lunch_snack,True
max_serving_5x,person_2,real,full_day,True
max_serving_5x,person_2,real,lunch_snack_dinner,True
max_serving_5x,person_2,real,lunch_dinner,True
max_serving_5x,person_2,real,lunch_only,True
max_serving_5x,person_2,real,dinner_only,False
max_serving_5x,person_2,real,lunch_snack,True
max_serving_5x,person_3,real,full_day,True
max_serving_5x,person_3,real,lunch_snack_dinner,True
max_serving_5x,person_3,real,lunch_dinner,True
max_serving_5x,person_3,real,lunch_only,True
max_serving_5x,person_3,real,dinner_only,False
max_serving_5x,person_3,real,lunch_snack,True
max_serving_5x,person_4,real,full_day,True
max_serving_5x,person_4,real,lunch_snack_dinner,False
max_serving_5x,person_4,real,lunch_dinner,True
max_serving_5x,person_4,real,lunch_only,True
max_serving_5x,person_4,real,dinner_only,False
max_serving_5x,person_4,real,lunch_snack,True
max_serving_5x,person_5,real,full_day,True
max_serving_5x,person_5,real,lunch_snack_dinner,True
max_serving_5x,person_5,real,lunch_dinner,True
max_serving_5x,person_5,real,lunch_only,True
max_serving_5x,person_5,real,dinner_only,False
max_serving_5x,person_5,real,lunch_snack,True
max_serving_5x,person_6,real,full_day,True
max_serving_5x,person_6,real,lunch_snack_dinner,True
max_serving_5x,person_6,real,lunch_dinner,True
max_serving_5x,person_6,real,lunch_only,True
max_serving_5x,person_6,real,dinner_only,False
max_serving_5x,person_6,real,lunch_snack,True
max_serving_5x,person_7,real,full_day,True
max_serving_5x,person_7,real,lunch_snack_dinner,True
max_serving_5x,person_7,real,lunch_dinner,True
max_serving_5x,person_7,real,lunch_only,True
max_serving_5x,person_7,real,dinner_only,False
max_serving_5x,person_7,real,lunch_snack,True
max_serving_5x,person_8,real,full_day,True
max_serving_5x,person_8,real,lunch_snack_dinner,True
max_serving_5x,person_8,real,lunch_dinner,True
max_serving_5x,person_8,real,lunch_only,False
max_serving_5x,person_8,real,dinner_only,True
max_serving_5x,person_8,real,lunch_snack,True
max_serving_5x,person_9,real,full_day,True
max_serving_5x,person_9,real,lunch_snack_dinner,False
max_serving_5x,person_9,real,lunch_dinner,True
max_serving_5x,person_9,real,lunch_only,True
max_serving_5x,person_9,real,dinner_only,False
max_serving_5x,person_9,real,lunch_snack,True
max_serving_5x,person_10,real,full_day,True
max_serving_5x,person_10,real,lunch_snack_dinner,True
max_serving_5x,person_10,real,lunch_dinner,True
max_serving_5x,person_10,real,lunch_only,True
max_serving_5x,person_10,real,dinner_only,False
max_serving_5x,person_10,real,lunch_snack,True
max_serving_5x,synth_1000_balanced,synthetic,full_day,True
max_serving_5x,synth_1000_balanced,synthetic,lunch_snack_dinner,True
max_serving_5x,synth_1000_balanced,synthetic,lunch_dinner,True
max_serving_5x,synth_1000_balanced,synthetic,lunch_only,True
max_serving_5x,synth_1000_balanced,synthetic,dinner_only,True
max_serving_5x,synth_1000_balanced,synthetic,lunch_snack,True
max_serving_5x,synth_1000_low_protein,synthetic,full_day,True
max_serving_5x,synth_1000_low_protein,synthetic,lunch_snack_dinner,True
max_serving_5x,synth_1000_low_protein,synthetic,lunch_dinner,True
max_serving_5x,synth_1000_low_protein,synthetic,lunch_only,False
max_serving_5x,synth_1000_low_protein,synthetic,dinner_only,True
max_serving_5x,synth_1000_low_protein,synthetic,lunch_snack,False
max_serving_5x,synth_1000_extremely_low_protein,synthetic,full_day,False
max_serving_5x,synth_1000_extremely_low_protein,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1000_extremely_low_protein,synthetic,lunch_dinner,False
max_serving_5x,synth_1000_extremely_low_protein,synthetic,lunch_only,False
max_serving_5x,synth_1000_extremely_low_protein,synthetic,dinner_only,False
max_serving_5x,synth_1000_extremely_low_protein,synthetic,lunch_snack,False
max_serving_5x,synth_1000_high_protein,synthetic,full_day,True
max_serving_5x,synth_1000_high_protein,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1000_high_protein,synthetic,lunch_dinner,True
max_serving_5x,synth_1000_high_protein,synthetic,lunch_only,True
max_serving_5x,synth_1000_high_protein,synthetic,dinner_only,False
max_serving_5x,synth_1000_high_protein,synthetic,lunch_snack,True
max_serving_5x,synth_1000_extremely_high_protein,synthetic,full_day,False
max_serving_5x,synth_1000_extremely_high_protein,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1000_extremely_high_protein,synthetic,lunch_dinner,False
max_serving_5x,synth_1000_extremely_high_protein,synthetic,lunch_only,False
max_serving_5x,synth_1000_extremely_high_protein,synthetic,dinner_only,False
max_serving_5x,synth_1000_extremely_high_protein,synthetic,lunch_snack,False
max_serving_5x,synth_1000_low_fat,synthetic,full_day,False
max_serving_5x,synth_1000_low_fat,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1000_low_fat,synthetic,lunch_dinner,False
max_serving_5x,synth_1000_low_fat,synthetic,lunch_only,False
max_serving_5x,synth_1000_low_fat,synthetic,dinner_only,False
max_serving_5x,synth_1000_low_fat,synthetic,lunch_snack,False
max_serving_5x,synth_1000_extremely_low_fat,synthetic,full_day,False
max_serving_5x,synth_1000_extremely_low_fat,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1000_extremely_low_fat,synthetic,lunch_dinner,False
max_serving_5x,synth_1000_extremely_low_fat,synthetic,lunch_only,False
max_serving_5x,synth_1000_extremely_low_fat,synthetic,dinner_only,False
max_serving_5x,synth_1000_extremely_low_fat,synthetic,lunch_snack,False
max_serving_5x,synth_1000_high_fat,synthetic,full_day,False
max_serving_5x,synth_1000_high_fat,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1000_high_fat,synthetic,lunch_dinner,False
max_serving_5x,synth_1000_high_fat,synthetic,lunch_only,False
max_serving_5x,synth_1000_high_fat,synthetic,dinner_only,True
max_serving_5x,synth_1000_high_fat,synthetic,lunch_snack,False
max_serving_5x,synth_1000_extremely_high_fat,synthetic,full_day,False
max_serving_5x,synth_1000_extremely_high_fat,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1000_extremely_high_fat,synthetic,lunch_dinner,False
max_serving_5x,synth_1000_extremely_high_fat,synthetic,lunch_only,False
max_serving_5x,synth_1000_extremely_high_fat,synthetic,dinner_only,False
max_serving_5x,synth_1000_extremely_high_fat,synthetic,lunch_snack,False
max_serving_5x,synth_1000_low_carbs,synthetic,full_day,False
max_serving_5x,synth_1000_low_carbs,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1000_low_carbs,synthetic,lunch_dinner,False
max_serving_5x,synth_1000_low_carbs,synthetic,lunch_only,False
max_serving_5x,synth_1000_low_carbs,synthetic,dinner_only,True
max_serving_5x,synth_1000_low_carbs,synthetic,lunch_snack,False
max_serving_5x,synth_1000_extremely_low_carbs,synthetic,full_day,False
max_serving_5x,synth_1000_extremely_low_carbs,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1000_extremely_low_carbs,synthetic,lunch_dinner,False
max_serving_5x,synth_1000_extremely_low_carbs,synthetic,lunch_only,False
max_serving_5x,synth_1000_extremely_low_carbs,synthetic,dinner_only,True
max_serving_5x,synth_1000_extremely_low_carbs,synthetic,lunch_snack,False
max_serving_5x,synth_1000_high_carbs,synthetic,full_day,True
max_serving_5x,synth_1000_high_carbs,synthetic,lunch_snack_dinner,True
max_serving_5x,synth_1000_high_carbs,synthetic,lunch_dinner,True
max_serving_5x,synth_1000_high_carbs,synthetic,lunch_only,False
max_serving_5x,synth_1000_high_carbs,synthetic,dinner_only,False
max_serving_5x,synth_1000_high_carbs,synthetic,lunch_snack,False
max_serving_5x,synth_1000_extremely_high_carbs,synthetic,full_day,False
max_serving_5x,synth_1000_extremely_high_carbs,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1000_extremely_high_carbs,synthetic,lunch_dinner,False
max_serving_5x,synth_1000_extremely_high_carbs,synthetic,lunch_only,False
max_serving_5x,synth_1000_extremely_high_carbs,synthetic,dinner_only,True
max_serving_5x,synth_1000_extremely_high_carbs,synthetic,lunch_snack,False
max_serving_5x,synth_1500_balanced,synthetic,full_day,True
max_serving_5x,synth_1500_balanced,synthetic,lunch_snack_dinner,True
max_serving_5x,synth_1500_balanced,synthetic,lunch_dinner,True
max_serving_5x,synth_1500_balanced,synthetic,lunch_only,True
max_serving_5x,synth_1500_balanced,synthetic,dinner_only,True
max_serving_5x,synth_1500_balanced,synthetic,lunch_snack,True
max_serving_5x,synth_1500_low_protein,synthetic,full_day,True
max_serving_5x,synth_1500_low_protein,synthetic,lunch_snack_dinner,True
max_serving_5x,synth_1500_low_protein,synthetic,lunch_dinner,True
max_serving_5x,synth_1500_low_protein,synthetic,lunch_only,False
max_serving_5x,synth_1500_low_protein,synthetic,dinner_only,True
max_serving_5x,synth_1500_low_protein,synthetic,lunch_snack,True
max_serving_5x,synth_1500_extremely_low_protein,synthetic,full_day,False
max_serving_5x,synth_1500_extremely_low_protein,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1500_extremely_low_protein,synthetic,lunch_dinner,False
max_serving_5x,synth_1500_extremely_low_protein,synthetic,lunch_only,False
max_serving_5x,synth_1500_extremely_low_protein,synthetic,dinner_only,False
max_serving_5x,synth_1500_extremely_low_protein,synthetic,lunch_snack,False
max_serving_5x,synth_1500_high_protein,synthetic,full_day,True
max_serving_5x,synth_1500_high_protein,synthetic,lunch_snack_dinner,True
max_serving_5x,synth_1500_high_protein,synthetic,lunch_dinner,True
max_serving_5x,synth_1500_high_protein,synthetic,lunch_only,True
max_serving_5x,synth_1500_high_protein,synthetic,dinner_only,False
max_serving_5x,synth_1500_high_protein,synthetic,lunch_snack,True
max_serving_5x,synth_1500_extremely_high_protein,synthetic,full_day,False
max_serving_5x,synth_1500_extremely_high_protein,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1500_extremely_high_protein,synthetic,lunch_dinner,False
max_serving_5x,synth_1500_extremely_high_protein,synthetic,lunch_only,True
max_serving_5x,synth_1500_extremely_high_protein,synthetic,dinner_only,False
max_serving_5x,synth_1500_extremely_high_protein,synthetic,lunch_snack,True
max_serving_5x,synth_1500_low_fat,synthetic,full_day,False
max_serving_5x,synth_1500_low_fat,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1500_low_fat,synthetic,lunch_dinner,False
max_serving_5x,synth_1500_low_fat,synthetic,lunch_only,False
max_serving_5x,synth_1500_low_fat,synthetic,dinner_only,False
max_serving_5x,synth_1500_low_fat,synthetic,lunch_snack,False
max_serving_5x,synth_1500_extremely_low_fat,synthetic,full_day,False
max_serving_5x,synth_1500_extremely_low_fat,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1500_extremely_low_fat,synthetic,lunch_dinner,False
max_serving_5x,synth_1500_extremely_low_fat,synthetic,lunch_only,False
max_serving_5x,synth_1500_extremely_low_fat,synthetic,dinner_only,False
max_serving_5x,synth_1500_extremely_low_fat,synthetic,lunch_snack,False
max_serving_5x,synth_1500_high_fat,synthetic,full_day,True
max_serving_5x,synth_1500_high_fat,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1500_high_fat,synthetic,lunch_dinner,False
max_serving_5x,synth_1500_high_fat,synthetic,lunch_only,False
max_serving_5x,synth_1500_high_fat,synthetic,dinner_only,True
max_serving_5x,synth_1500_high_fat,synthetic,lunch_snack,False
max_serving_5x,synth_1500_extremely_high_fat,synthetic,full_day,False
max_serving_5x,synth_1500_extremely_high_fat,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1500_extremely_high_fat,synthetic,lunch_dinner,False
max_serving_5x,synth_1500_extremely_high_fat,synthetic,lunch_only,False
max_serving_5x,synth_1500_extremely_high_fat,synthetic,dinner_only,False
max_serving_5x,synth_1500_extremely_high_fat,synthetic,lunch_snack,False
max_serving_5x,synth_1500_low_carbs,synthetic,full_day,True
max_serving_5x,synth_1500_low_carbs,synthetic,lunch_snack_dinner,True
max_serving_5x,synth_1500_low_carbs,synthetic,lunch_dinner,True
max_serving_5x,synth_1500_low_carbs,synthetic,lunch_only,False
max_serving_5x,synth_1500_low_carbs,synthetic,dinner_only,True
max_serving_5x,synth_1500_low_carbs,synthetic,lunch_snack,False
max_serving_5x,synth_1500_extremely_low_carbs,synthetic,full_day,False
max_serving_5x,synth_1500_extremely_low_carbs,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1500_extremely_low_carbs,synthetic,lunch_dinner,False
max_serving_5x,synth_1500_extremely_low_carbs,synthetic,lunch_only,False
max_serving_5x,synth_1500_extremely_low_carbs,synthetic,dinner_only,True
max_serving_5x,synth_1500_extremely_low_carbs,synthetic,lunch_snack,False
max_serving_5x,synth_1500_high_carbs,synthetic,full_day,True
max_serving_5x,synth_1500_high_carbs,synthetic,lunch_snack_dinner,True
max_serving_5x,synth_1500_high_carbs,synthetic,lunch_dinner,True
max_serving_5x,synth_1500_high_carbs,synthetic,lunch_only,False
max_serving_5x,synth_1500_high_carbs,synthetic,dinner_only,True
max_serving_5x,synth_1500_high_carbs,synthetic,lunch_snack,False
max_serving_5x,synth_1500_extremely_high_carbs,synthetic,full_day,False
max_serving_5x,synth_1500_extremely_high_carbs,synthetic,lunch_snack_dinner,False
max_serving_5x,synth_1500_extremely_high_carbs,synthetic,lunch_dinner,False
max_serving_5x,synth_1500_extremely_high_carbs,synthetic,lunch_only,False
max_serving_5x,synth_1500_extremely_high_carbs,synthetic,dinner_only,True
